id,first_name,last_name,email,active
cus_qnwabjroclczmxtnkwtper,Claire,Tyler,ifields@example.com,True
cus_smwvujppaitcbaelqfenss,Robert,Miller,ericpatterson@example.org,True
cus_aupixpsksgzfbyvrwwswfp,Charles,Miller,vanessa31@example.com,True
cus_utehkwlvgsgrnbfvsbzuqd,Colleen,Miller,obrienmark@example.org,True
cus_zbavxuikbravvmbhrascur,Victoria,Collins,ballardkeith@example.com,True
cus_biozzbsgykrnatdlhacagb,Angela,Tucker,stephanieconner@example.org,True
cus_zjlwjwisaokgrrxzmicqnf,Jessica,Collins,xgreer@example.net,True
cus_zhnrdgizehvmgfguzcjhhl,Mariah,Flores,michael95@example.net,False
cus_dobikgydhbwsdedfpaqgrb,John,Archer,shannonsantiago@example.net,True
cus_ivxdzsigmdyxycnpxepcqk,Michael,Jones,bullockmorgan@example.org,True
cus_fembxqmtehpzaungevepwi,Chad,Mills,annagonzalez@example.org,True
cus_supbzucxpthopcubaxtbbr,Ariana,Wiggins,dianegonzalez@example.org,True
cus_ibmxlvpyiwimsbqyctljvg,Samantha,Roberts,josephchapman@example.com,True
